request_id,task_type,category,query_text,base_query_id,repetition_type,prompt_tokens,output_tokens,business_importance,security_sensitivity
8950,reasoning,project_knowledge,Reason through trade-offs for ContentCMS technology migration path,194,exact,2851,1059,0.637021947667688,0.028523969020967873
8951,retrieval,architecture_standards,Evaluate microservices decomposition strategy for CustomerPortal [ref:8951-604539],-1,new,383,145,0.875447694565702,0.14248621322623203
8952,classification,it_operations,Can you help me assess disaster recovery plan for DevOpsToolchain critical services for our team?,200,semantic,730,251,0.949368978559016,0.3087911924088915
8953,classification,security_policy,Assess data encryption standards for ContentCMS at rest and in transit,245,exact,755,131,0.5738411286322781,0.24232774199963228
8954,classification,security_policy,Validate network segmentation rules regarding DataLake production environment within the enterprise framework.,601,semantic,8010,2000,0.6532351845684036,0.1440952276986714
8955,retrieval,security_policy,I need to evaluate MFA enforcement for CustomerPortal privileged accounts within the enterprise framework.,578,semantic,1462,269,0.8779077733223264,0.05932519410511082
8956,reasoning,architecture_standards,Can you help me evaluate microservices decomposition strategy for ContentCMS for our team?,57,semantic,436,151,0.537056121088485,0.0056100288628453815
8957,classification,financial_procedures,Validate financial close procedures for ContentCMS quarterly reporting,207,exact,260,94,0.5951806689108784,0.015211170101133828
8958,reasoning,financial_procedures,Validate financial close procedures for CloudPlatform quarterly reporting [ref:8958-600852],-1,new,7523,2000,0.6701467167157065,0.47912099738515773
8959,reasoning,security_policy,Analyze incident response procedures for CustomerPortal security breaches,714,exact,1588,249,0.5921540328379342,0.16484249127988018
8960,summarization,it_operations,Review SLA targets for DevOpsToolchain production availability,132,exact,7124,2000,0.6108268666570246,0.11437097002079993
8961,classification,financial_procedures,Validate financial close procedures for ContentCMS quarterly reporting [ref:8961-6794],-1,new,768,96,0.8172445456892029,0.3569507763221791
8962,summarization,compliance,Assess ISO 27001 alignment regarding CloudPlatform information security program within the enterprise framework.,321,semantic,1826,535,0.42706994167330503,0.27771224768707775
8963,reasoning,hr_policies,Evaluate performance review criteria for DevOpsToolchain project contributors,615,exact,316,123,0.7522558219502112,0.30291393605447414
8964,classification,compliance,Verify GDPR data retention compliance for DataLake customer records,730,exact,495,163,0.5123293044641897,0.16013348821214995
8965,reasoning,it_operations,Validate change management process for MLPipeline deployments,210,exact,267,63,0.9119585273107113,0.2979818972566236
8966,question_answering,financial_procedures,Review budget allocation process for DevOpsToolchain capital expenditure,776,exact,462,111,0.9203194551875635,0.08027307318683996
8967,retrieval,security_policy,Review access control policy for PaymentGateway under SOC2 requirements,11,exact,3383,1080,0.7714525589459429,0.3406900112697318
8968,reasoning,it_operations,Validate change management process for MobileApp deployments [ref:8968-650949],-1,new,4159,1002,0.457162048212067,0.14318212523036955
8969,retrieval,financial_procedures,Validate financial close procedures for SecurityOps quarterly reporting [ref:8969-744354],-1,new,466,98,0.8943446690417197,0.015086835125210406
8970,retrieval,architecture_standards,Review API gateway design patterns for LegacyERP integration layer [ref:8970-304172],-1,new,269,55,0.751309111179944,0.1736308074498986
8971,extraction,hr_policies,Review remote work policy applicability to MLPipeline engineering teams,284,exact,515,114,0.37568261507061856,0.027408449905569832
8972,summarization,architecture_standards,Analyze container orchestration approach for DataLake workloads [ref:8972-382841],-1,new,2020,637,0.4644286433688769,0.3219807654210275
8973,classification,security_policy,Investigate incident response procedures regarding DataLake security breaches within the enterprise framework.,442,semantic,977,187,0.316906287865618,0.46123794382060185
8974,question_answering,it_operations,Review SLA targets for SecurityOps production availability [ref:8974-353280],-1,new,819,125,0.939852661055705,0.060869834290270125
8975,question_answering,project_knowledge,Summarize sprint deliverables regarding DataLake Q3 roadmap for our team?,168,semantic,331,82,0.9087249970643174,0.32704803165303414
8976,reasoning,financial_procedures,Review budget allocation process regarding ContentCMS capital expenditure for our team?,425,semantic,1144,250,0.8991980278166224,0.24997817743403394
8977,classification,it_operations,Validate change management process for CustomerPortal deployments [ref:8977-898082],-1,new,1497,418,0.5653523040557226,0.2465291127683116
8978,retrieval,architecture_standards,Validate service mesh implementation for IdentityService inter-service communication [ref:8978-778867],-1,new,508,133,0.8306773611892613,0.008187889986438974
8979,extraction,financial_procedures,Analyze expense approval workflow for CustomerPortal operational costs [ref:8979-295976],-1,new,1521,306,0.5521087422221717,0.048546428845552735
8980,summarization,project_knowledge,Answer questions about CustomerPortal technical debt backlog [ref:8980-974741],-1,new,442,158,0.4957520172844696,0.11015191599405696
8981,retrieval,it_operations,Validate change management process for DataLake deployments [ref:8981-884467],-1,new,7051,1174,0.8016997897396438,0.0771172198867236
8982,classification,it_operations,Review SLA targets regarding IdentityService production availability within the enterprise framework.,62,semantic,433,94,0.7139961968061552,0.3292011812287756
8983,summarization,security_policy,Review access control policy for LegacyERP under SOC2 requirements [ref:8983-9061],-1,new,1276,312,0.7752078856623392,0.0906296633528594
8984,reasoning,it_operations,Confirm change management process for SecurityOps deployments for our team?,201,semantic,1435,516,0.8256396362143833,0.29490676193125465
8985,classification,it_operations,Analyze capacity planning projections for AnalyticsEngine infrastructure,18,exact,5113,529,0.4404211137526335,0.13116064309517084
8986,classification,hr_policies,Analyze compensation benchmarking for MLPipeline technical roles [ref:8986-395023],-1,new,5085,1072,0.8824737280159168,0.14604273974422355
8987,classification,hr_policies,Review remote work policy applicability to CloudPlatregardingm engineering teams based on current guidelines.,39,semantic,960,364,0.7451174420814154,0.143611026933735
8988,question_answering,financial_procedures,Assess procurement compliance for SecurityOps vendor contracts [ref:8988-262329],-1,new,1382,324,0.4571442687427569,0.13449511675310027
8989,retrieval,hr_policies,Assess onboarding procedures for SecurityOps new team members [ref:8989-630376],-1,new,193,67,0.8958230932943766,0.09311779712193914
8990,retrieval,financial_procedures,Can you help me assess procurement compliance for AnalyticsEngine vendor contracts for our team?,38,semantic,1772,690,0.7493218544671518,0.050314789535015336
8991,classification,hr_policies,Analyze compensation benchmarking for MLPipeline technical roles [ref:8991-30326],-1,new,503,81,0.6903546613890199,0.11123928480226337
8992,classification,hr_policies,Assess perregardingmance review criteria for CustomerPortal project contributors as soon as possible.,602,semantic,214,48,0.7823701989751966,0.11764271300338018
8993,classification,architecture_standards,Analyze container orchestration approach for CustomerPortal workloads [ref:8993-653188],-1,new,215,75,0.8122200508497686,0.1429360114886812
8994,question_answering,hr_policies,Assess performance review criteria for ContentCMS project contributors based on current guidelines.,421,semantic,1891,750,0.8767383721681677,0.22346988416756575
8995,classification,architecture_standards,Analyze container orchestration approach for DataLake workloads [ref:8995-56314],-1,new,1120,430,0.8137996386458197,0.39530363731736134
8996,question_answering,compliance,Please assist with audit HIPAA safeguards for CloudPlatform healthcare data processing as soon as possible.,213,semantic,1663,655,0.7293234915978453,0.037742758210545374
8997,classification,hr_policies,Validate diversity and inclusion initiatives regarding SecurityOps hiring pipeline as soon as possible.,159,semantic,962,150,0.6483926064955042,0.3050829984893832
8998,question_answering,hr_policies,Validate diversity and inclusion initiatives for DevOpsToolchain hiring pipeline,481,exact,306,90,0.7227080357381933,0.3684819066714484
8999,extraction,hr_policies,Assess onboarding procedures for CloudPlatform new team members [ref:8999-186458],-1,new,1766,383,0.6712749400455522,0.44391704708254254
9000,extraction,project_knowledge,Answer questions about LegacyERP technical debt backlog,581,exact,1442,520,0.5862932666278656,0.048654819402493124
9001,extraction,project_knowledge,Extract key specifications from PaymentGateway stakeholder meeting notes as soon as possible.,741,semantic,4238,1145,0.850892620833309,0.16489415313185962
9002,extraction,architecture_standards,Assess event-driven architecture suitability for DevOpsToolchain [ref:9002-543488],-1,new,1507,380,0.9742564252958489,0.15284435471368055
9003,classification,compliance,Check PCI-DSS requirements for PaymentGateway payment processing,767,exact,2913,773,0.6199852305767225,0.3221125771423583
9004,extraction,compliance,Review SOX controls for CloudPlatform financial reporting systems [ref:9004-432327],-1,new,187,72,0.6197581364695777,0.2744770594900117
9005,classification,architecture_standards,Assess microservices decomposition strategy for CustomerPortal within the enterprise framework.,233,semantic,221,50,0.660629734588012,0.31802043835257754
9006,extraction,project_knowledge,Reason through trade-offs for IdentityService technology migration path,96,exact,1973,390,0.7602186364745406,0.25251333615544586
9007,summarization,compliance,Assess ISO 27001 alignment regarding PaymentGateway information security program for our team?,152,semantic,4286,1374,0.6550959415798384,0.07036750026988732
9008,retrieval,architecture_standards,Validate service mesh implementation for DevOpsToolchain inter-service communication,505,exact,1301,157,0.8769043163440603,0.269482885445572
9009,question_answering,project_knowledge,Extract key requirements from DevOpsToolchain stakeholder meeting notes,198,exact,1586,371,0.7045740308355131,0.26623269536192634
9010,classification,compliance,Audit HIPAA safeguards for AnalyticsEngine healthcare data processing,371,exact,2009,238,0.7537724056463205,0.2283269139188504
9011,reasoning,project_knowledge,Could you extract key requirements from IdentityService stakeholder meeting notes for our team?,29,semantic,7731,1534,0.391838360854097,0.0867366136583252
9012,classification,architecture_standards,Validate service mesh implementation regarding DataLake inter-service communication as soon as possible.,302,semantic,161,57,0.5315925326741979,0.3445293654985982
9013,classification,architecture_standards,Review API gateway design patterns for LegacyERP integration layer [ref:9013-555133],-1,new,475,172,0.4812924674111414,0.15707679355063858
9014,reasoning,security_policy,Review access control policy for CloudPlatform under SOC2 requirements,693,exact,236,63,0.8258063312199436,0.13195057893929588
9015,retrieval,financial_procedures,Assess procurement compliance regarding IdentityService vendor contracts within the enterprise framework.,516,semantic,3458,735,0.645407430725553,0.18025749574126754
9016,question_answering,security_policy,Analyze incident response procedures for PaymentGateway security breaches [ref:9016-372052],-1,new,327,66,0.876397378124019,0.142178419468756
9017,retrieval,it_operations,Analyze capacity planning projections for IdentityService infrastructure [ref:9017-776672],-1,new,483,66,0.5922239017147105,0.36743080850251886
9018,extraction,security_policy,Confirm network segmentation rules regarding IdentityService production environment based on current guidelines.,689,semantic,3637,1001,0.7276776661478869,0.434853786813696
9019,question_answering,financial_procedures,Assess procurement compliance for LegacyERP vendor contracts [ref:9019-385249],-1,new,6947,1055,0.6287323944261647,0.15256861444161673
9020,question_answering,compliance,Please assist with review SOX controls for LegacyERP financial reporting systems based on current guidelines.,491,semantic,470,109,0.6625041349042061,0.1391857656149325
9021,classification,security_policy,Assess data encryption standards for DataLake at rest and in transit [ref:9021-276931],-1,new,4144,1403,0.6379980228009673,0.2913490195614192
9022,classification,project_knowledge,Summarize sprint deliverables for SecurityOps Q3 roadmap [ref:9022-263452],-1,new,1325,397,0.5250204501036734,0.19646296739108404
9023,extraction,security_policy,Analyze incident response procedures for MLPipeline security breaches,750,exact,4843,1931,0.817032163839485,0.11830358931795956
9024,extraction,financial_procedures,Review budget allocation process for LegacyERP capital expenditure [ref:9024-692752],-1,new,7525,2000,0.6198110377511241,0.06190867310392197
9025,extraction,compliance,Assess ISO 27001 alignment regarding AnalyticsEngine information security program within the enterprise framework.,328,semantic,501,131,0.8662594972034621,0.24320172292083894
9026,summarization,hr_policies,Assess onboarding procedures for CloudPlatform new team members,118,exact,4155,1659,0.8974070652853022,0.31058407031010554
9027,classification,project_knowledge,Reason through trade-offs for DataLake technology migration path,77,exact,1207,256,0.4690374087584498,0.18838674282215578
9028,question_answering,compliance,Verify GDPR data retention compliance regarding AnalyticsEngine customer records as soon as possible.,129,semantic,1316,489,0.37801926853801493,0.3715894277625895
9029,summarization,compliance,Audit HIPAA safeguards for LegacyERP healthcare data processing [ref:9029-734605],-1,new,1561,425,0.8458619064136265,0.18949277130254966
9030,summarization,project_knowledge,Summarize sprint deliverables for SecurityOps Q3 roadmap [ref:9030-518736],-1,new,1156,140,0.9093463163431643,0.17949467440272274
9031,classification,security_policy,Validate network segmentation rules for IdentityService production environment,563,exact,594,223,0.7143195734243776,0.05248649583738133
9032,classification,hr_policies,Examine remote work guideline applicability to LegacyERP engineering teams as soon as possible.,315,semantic,461,86,0.7156893598782007,0.34235162149101295
9033,reasoning,project_knowledge,I need to answer questions about ContentCMS technical debt backlog based on current guidelines.,494,semantic,430,98,0.42299005869004663,0.31859970990075587
9034,extraction,financial_procedures,Review budget allocation process for DataLake capital expenditure [ref:9034-698038],-1,new,740,85,0.9041175239677275,0.40200080280638406
9035,extraction,financial_procedures,Evaluate revenue recognition policy regarding DevOpsToolchain subscription services for our team?,275,semantic,1650,224,0.6493385050354563,0.37016690633379173
9036,classification,hr_policies,Evaluate perregardingmance review criteria for DevOpsToolchain project contributors within the enterprise framework.,623,semantic,1920,736,0.44303508825494997,0.07714795308052232
9037,reasoning,it_operations,I need to assess disaster recovery plan for AnalyticsEngine critical services within the enterprise framework.,52,semantic,286,93,0.8709822360968713,0.3635942739113979
9038,summarization,it_operations,Analyze capacity planning projections for CustomerPortal infrastructure [ref:9038-918778],-1,new,1923,510,0.3511895450016768,0.12137854494782054
9039,classification,compliance,Check PCI-DSS requirements for IdentityService payment processing [ref:9039-262164],-1,new,410,124,0.7749611676035699,0.05521192586694244
9040,question_answering,architecture_standards,Analyze container orchestration approach for PaymentGateway workloads [ref:9040-449012],-1,new,617,234,0.7357745612736679,0.18794648645456813
9041,retrieval,financial_procedures,Review budget allocation process for PaymentGateway capital expenditure [ref:9041-768360],-1,new,2413,256,0.8184279332499448,0.08504237990028736
9042,question_answering,compliance,Assess ISO 27001 alignment regarding MobileApp information security program as soon as possible.,381,semantic,5430,605,0.8506592718009907,0.40785189732048627
9043,summarization,it_operations,Analyze capacity planning projections for PaymentGateway infrastructure [ref:9043-312420],-1,new,933,117,0.6954998912140391,0.5848606255380194
9044,summarization,compliance,Verify GDPR data retention compliance for PaymentGateway customer records [ref:9044-877981],-1,new,143,52,0.9285133302550636,0.37816475205551897
9045,extraction,financial_procedures,Assess revenue recognition policy regarding DevOpsToolchain subscription services based on current guidelines.,275,semantic,1667,172,0.6493385050354563,0.37016690633379173
9046,classification,architecture_standards,Could you analyze container orchestration approach for AnalyticsEngine workloads based on current guidelines.,721,semantic,3967,712,0.7976693820598789,0.0708651408500232
9047,retrieval,hr_policies,Investigate compensation benchmarking regarding SecurityOps technical roles within the enterprise framework.,345,semantic,5225,1560,0.8326956344829515,0.07536027900226724
9048,retrieval,hr_policies,Analyze compensation benchmarking for ContentCMS technical roles [ref:9048-909090],-1,new,4947,650,0.8655244310985079,0.06842075815233553
9049,retrieval,architecture_standards,Investigate container orchestration approach regarding MLPipeline workloads for our team?,142,semantic,263,39,0.8202694422391087,0.34660094900369964
9050,summarization,architecture_standards,Confirm service mesh implementation for IdentityService inter-service communication as soon as possible.,136,semantic,120,24,0.9633828845185328,0.16184080451482136
9051,reasoning,financial_procedures,Examine budget allocation process regarding ContentCMS capital expenditure for our team?,425,semantic,1151,333,0.8991980278166224,0.24997817743403394
9052,question_answering,project_knowledge,Can you help me classify risk items identified in DataLake project retrospective for our team?,288,semantic,1459,343,0.37634042399719286,0.2645657706697242
9053,extraction,project_knowledge,I need to classify risk items identified in IdentityService project retrospective based on current guidelines.,761,semantic,941,195,0.4199689720653715,0.2105705376844772
9054,reasoning,project_knowledge,Extract key requirements from IdentityService stakeholder meeting notes,439,exact,325,103,0.8766506936153474,0.047622394913282594
9055,extraction,compliance,Verify GDPR data retention compliance for LegacyERP customer records,98,exact,1912,575,0.35349394805814155,0.2933215841351896
9056,question_answering,project_knowledge,Can you help me summarize sprint deliverables for MobileApp Q3 roadmap as soon as possible.,33,semantic,1311,319,0.667317616618731,0.08239815444963866
9057,extraction,hr_policies,Review remote work policy applicability to AnalyticsEngine engineering teams [ref:9057-117421],-1,new,182,64,0.8751115892984412,0.6427361965275133
9058,extraction,architecture_standards,Assess event-driven architecture suitability for LegacyERP,472,exact,1009,187,0.5471469095220691,0.12589879101561896
9059,reasoning,project_knowledge,Summarize sprint deliverables for DataLake Q3 roadmap [ref:9059-112628],-1,new,158,20,0.8685113644498885,0.05900896486986142
9060,classification,security_policy,Analyze incident response procedures for CustomerPortal security breaches [ref:9060-948889],-1,new,399,72,0.8335479946831753,0.34572336284014876
9061,question_answering,compliance,Examine SOX controls for LegacyERP financial reporting systems as soon as possible.,417,semantic,1601,293,0.8844056775024942,0.0886378377675704
9062,question_answering,compliance,Verify GDPR data retention compliance regarding CustomerPortal customer records as soon as possible.,181,semantic,681,204,0.7039836822104814,0.29525869886678263
9063,summarization,hr_policies,Analyze compensation benchmarking for IdentityService technical roles,26,exact,685,133,0.5742753786717603,0.05388908450144937
9064,question_answering,architecture_standards,Examine API gateway design patterns for DataLake integration layer within the enterprise framework.,468,semantic,138,45,0.6659812710657089,0.2175918363912514
9065,question_answering,architecture_standards,Evaluate microservices decomposition strategy for CustomerPortal [ref:9065-217206],-1,new,410,163,0.6568834826529611,0.04067799595822192
9066,extraction,project_knowledge,Extract key requirements from DevOpsToolchain stakeholder meeting notes [ref:9066-325946],-1,new,220,58,0.899809716192725,0.12140708563369873
9067,classification,financial_procedures,Analyze expense approval workflow regarding DevOpsToolchain operational costs within the enterprise framework.,570,semantic,634,106,0.8850578447036437,0.21871040416808324
9068,retrieval,it_operations,Evaluate monitoring and alerting configuration for CloudPlatform,398,exact,150,31,0.528228875780063,0.030846980611551438
9069,reasoning,project_knowledge,Classify risk items identified in CloudPlatform project retrospective [ref:9069-616717],-1,new,1376,295,0.714244854998597,0.01942855576425968
9070,question_answering,security_policy,Analyze incident response procedures for DataLake security breaches [ref:9070-48225],-1,new,4845,705,0.321264715604967,0.18877931275469162
9071,extraction,security_policy,Analyze incident response procedures for DevOpsToolchain security breaches,279,exact,282,65,0.8968292617697067,0.05002259076744275
9072,reasoning,it_operations,Analyze capacity planning projections for CustomerPortal infrastructure,256,exact,1621,226,0.7414456028822433,0.09141774299402947
9073,question_answering,project_knowledge,Reason through trade-offs for PaymentGateway technology migration path [ref:9073-6701],-1,new,734,186,0.9299141533767392,0.23437869781384973
9074,summarization,financial_procedures,Analyze expense approval workflow for DevOpsToolchain operational costs,786,exact,1878,409,0.7305520188535343,0.3164796815095165
9075,classification,architecture_standards,Evaluate microservices decomposition strategy regarding CustomerPortal for our team?,233,semantic,209,77,0.660629734588012,0.31802043835257754
9076,classification,hr_policies,Assess onboarding procedures for CustomerPortal new team members [ref:9076-717845],-1,new,831,278,0.7973351505628247,0.32860850256137314
9077,question_answering,compliance,Check PCI-DSS requirements regarding MobileApp payment processing for our team?,355,semantic,653,137,0.7140163630365002,0.06771349718470737
9078,extraction,compliance,Review SOX controls for MobileApp financial reporting systems,297,exact,6304,1144,0.13704006101841207,0.6982361238751277
9079,classification,financial_procedures,Review budget allocation process for AnalyticsEngine capital expenditure,434,exact,224,72,0.77276132246593,0.04988141937067972
9080,reasoning,project_knowledge,Summarize sprint deliverables for IdentityService Q3 roadmap,234,exact,3919,923,0.6811435514906293,0.4696421356052177
9081,retrieval,security_policy,Validate network segmentation rules regarding MobileApp production environment within the enterprise framework.,106,semantic,1042,126,0.9950066541388165,0.052589685025947394
9082,classification,it_operations,Assess disaster recovery plan for CloudPlatform critical services,413,exact,3441,739,0.9121332397373124,0.21832818231533072
9083,classification,hr_policies,Assess performance review criteria for CustomerPortal project contributors based on current guidelines.,602,semantic,226,53,0.7823701989751966,0.11764271300338018
9084,summarization,financial_procedures,Analyze expense approval workflow for AnalyticsEngine operational costs [ref:9084-471419],-1,new,497,142,0.7629004259737404,0.033720590594195105
9085,classification,architecture_standards,Evaluate microservices decomposition strategy for MLPipeline,699,exact,2878,705,0.5438629277689194,0.09727547557369255
9086,classification,compliance,Audit HIPAA safeguards for MLPipeline healthcare data processing,558,exact,6861,1914,0.8556799132302345,0.41017414587795564
9087,classification,project_knowledge,Reason through trade-offs for CloudPlatform technology migration path [ref:9087-881616],-1,new,283,110,0.8364617529650235,0.26462868219724334
9088,summarization,hr_policies,Evaluate performance review criteria for DevOpsToolchain project contributors,446,exact,402,46,0.7498717668334363,0.04291456210320222
9089,classification,hr_policies,Validate diversity and inclusion initiatives for PaymentGateway hiring pipeline [ref:9089-957454],-1,new,1664,446,0.8084738795961606,0.022399503343236583
9090,summarization,project_knowledge,Classify risk items identified in AnalyticsEngine project retrospective [ref:9090-139066],-1,new,655,197,0.9451964524272766,0.08188423105599812
9091,question_answering,hr_policies,Review remote work policy applicability to ContentCMS engineering teams,93,exact,979,384,0.2649954777244008,0.26799293617346165
9092,reasoning,security_policy,Analyze incident response procedures for CloudPlatform security breaches [ref:9092-757704],-1,new,127,32,0.6823494912145053,0.37026737108833224
9093,classification,hr_policies,Review remote work policy applicability to ContentCMS engineering teams [ref:9093-944738],-1,new,568,191,0.8507743518391551,0.1029205770305211
9094,retrieval,architecture_standards,Analyze container orchestration approach for PaymentGateway workloads [ref:9094-534581],-1,new,1599,344,0.6992985344040643,0.2249410064790793
9095,extraction,compliance,Review SOX controls for CloudPlatform financial reporting systems [ref:9095-455587],-1,new,5431,1431,0.5980611928762661,0.23764714620887947
9096,summarization,compliance,Verify GDPR data retention compliance regarding IdentityService customer records for our team?,83,semantic,7137,1523,0.8851064489570197,0.14845280955905485
9097,extraction,security_policy,Evaluate MFA enforcement for LegacyERP privileged accounts,412,exact,450,153,0.7291856035092421,0.1055084525269743
9098,question_answering,compliance,Check PCI-DSS requirements for MobileApp payment processing,355,exact,638,177,0.7140163630365002,0.06771349718470737
9099,summarization,compliance,Check PCI-DSS requirements for DataLake payment processing,357,exact,998,245,0.6609552607052029,0.21134860272561268
9100,summarization,project_knowledge,Reason through trade-offs for DataLake technology migration path [ref:9100-647681],-1,new,711,156,0.8992153633035433,0.2972949993197108
9101,question_answering,financial_procedures,Assess procurement compliance regarding MobileApp vendor contracts within the enterprise framework.,392,semantic,1496,221,0.5706138343047513,0.35839620473964123
9102,summarization,it_operations,Review SLA targets for DevOpsToolchain production availability,132,exact,7115,2000,0.6108268666570246,0.11437097002079993
9103,classification,security_policy,Validate network segmentation rules for AnalyticsEngine production environment [ref:9103-252018],-1,new,755,255,0.5937601770682658,0.3147522366685424
9104,retrieval,architecture_standards,Can you help me assess event-driven architecture suitability for CustomerPortal within the enterprise framework.,36,semantic,243,27,0.5761358502912476,0.09213901473376405
9105,question_answering,financial_procedures,Review budget allocation process for CloudPlatform capital expenditure [ref:9105-601827],-1,new,735,84,0.7360379863340815,0.18639334082679918
9106,reasoning,it_operations,Assess disaster recovery plan for MobileApp critical services,391,exact,356,130,0.6738905831279839,0.1921330973644236
9107,classification,hr_policies,Analyze compensation benchmarking for CloudPlatform technical roles [ref:9107-643743],-1,new,751,273,0.8599267234707998,0.27424184450799843
9108,question_answering,project_knowledge,Classify risk items identified in MLPipeline project retrospective,263,exact,488,58,0.6819033308773786,0.10444072310974789
9109,retrieval,it_operations,Review SLA targets for PaymentGateway production availability [ref:9109-344665],-1,new,860,193,0.7794007915602429,0.2180589172979567
9110,summarization,security_policy,Assess data encryption standards regarding LegacyERP at rest and in transit as soon as possible.,150,semantic,185,50,0.48364734242377205,0.18980007885353664
9111,extraction,compliance,Audit HIPAA safeguards for AnalyticsEngine healthcare data processing,336,exact,943,235,0.5940527856806773,0.24020304400492165
9112,classification,project_knowledge,Summarize sprint deliverables for AnalyticsEngine Q3 roadmap [ref:9112-809164],-1,new,4789,1835,0.6862491113806939,0.3599650064510701
9113,classification,compliance,Could you verify GDPR data retention compliance for DataLake customer records as soon as possible.,730,semantic,473,172,0.5123293044641897,0.16013348821214995
9114,retrieval,security_policy,Validate network segmentation rules for LegacyERP production environment [ref:9114-269818],-1,new,334,102,0.602407228733562,0.2806279655329648
9115,summarization,security_policy,Assess data encryption standards for IdentityService at rest and in transit,713,exact,680,102,0.4739724486488778,0.2930209999941174
9116,question_answering,architecture_standards,Validate service mesh implementation for ContentCMS inter-service communication,102,exact,4793,1355,0.5965193151314874,0.2759929998271709
9117,reasoning,compliance,Assess ISO 27001 alignment for SecurityOps information security program,560,exact,1741,258,0.707630032188951,0.29508683626491317
9118,summarization,financial_procedures,Assess procurement compliance for ContentCMS vendor contracts,530,exact,1516,156,0.2563104619881094,0.18945069976808945
9119,question_answering,financial_procedures,Examine budget allocation process for MLPipeline capital expenditure within the enterprise framework.,584,semantic,447,99,0.9425974568200104,0.33249127921802407
9120,summarization,architecture_standards,Validate service mesh implementation for DataLake inter-service communication [ref:9120-602605],-1,new,1137,190,0.6675499577232314,0.41052996164450895
9121,question_answering,financial_procedures,Evaluate revenue recognition policy for LegacyERP subscription services,782,exact,499,163,0.42481523541104005,0.5172920662037809
9122,extraction,architecture_standards,Validate service mesh implementation for LegacyERP inter-service communication,47,exact,7925,2000,0.7795645984372954,0.4367926004485181
9123,question_answering,project_knowledge,Extract key requirements from DataLake stakeholder meeting notes [ref:9123-635182],-1,new,6899,690,0.9018912636588272,0.17545430552012314
9124,summarization,financial_procedures,Analyze expense approval workflow for DevOpsToolchain operational costs,786,exact,1854,312,0.7305520188535343,0.3164796815095165
9125,classification,security_policy,Analyze incident response procedures for LegacyERP security breaches [ref:9125-850616],-1,new,4245,1406,0.7361952547277288,0.5350971593292055
9126,classification,it_operations,Review SLA targets for DataLake production availability [ref:9126-805749],-1,new,1681,649,0.9918377729785611,0.15238320533957853
9127,classification,compliance,Examine SOX controls for LegacyERP financial reporting systems for our team?,607,semantic,137,32,0.7516632594110677,0.2526268348042433
9128,retrieval,architecture_standards,Review API gateway design patterns for LegacyERP integration layer [ref:9128-960584],-1,new,1750,684,0.6075043840185872,0.3985579426670889
9129,classification,architecture_standards,Review API gateway design patterns for PaymentGateway integration layer,690,exact,1733,362,0.657760076015019,0.030868004354834076
9130,classification,it_operations,Analyze capacity planning projections for DataLake infrastructure [ref:9130-443125],-1,new,836,107,0.8594079588523125,0.06103821869255082
9131,retrieval,security_policy,Assess data encryption standards for AnalyticsEngine at rest and in transit,313,exact,7209,1616,0.6396435867278701,0.08172846695949157
9132,classification,it_operations,Analyze capacity planning projections for AnalyticsEngine infrastructure,18,exact,5113,1000,0.4404211137526335,0.13116064309517084
9133,classification,financial_procedures,Analyze expense approval workflow for ContentCMS operational costs [ref:9133-635319],-1,new,480,188,0.5730744904391237,0.3285501571160863
9134,summarization,financial_procedures,Validate financial close procedures for IdentityService quarterly reporting [ref:9134-694243],-1,new,386,112,0.8879376035866821,0.2752142332355671
9135,summarization,project_knowledge,Answer questions about DevOpsToolchain technical debt backlog [ref:9135-919510],-1,new,1212,173,0.9744065941525897,0.16332415104523887
9136,retrieval,financial_procedures,Analyze expense approval workflow for CustomerPortal operational costs [ref:9136-354157],-1,new,1014,384,0.6780485189181036,0.013047204328455658
9137,extraction,security_policy,Validate network segmentation rules regarding IdentityService production environment within the enterprise framework.,689,semantic,3643,531,0.7276776661478869,0.434853786813696
9138,reasoning,security_policy,Investigate incident response procedures regarding DataLake security breaches based on current guidelines.,608,semantic,5645,916,0.8578284151530954,0.4954027644972428
9139,question_answering,architecture_standards,Confirm service mesh implementation for ContentCMS inter-service communication for our team?,102,semantic,4774,855,0.5965193151314874,0.2759929998271709
9140,reasoning,security_policy,Review access control policy for DataLake under SOC2 requirements,551,exact,206,79,0.7334088628826256,0.4438554222448209
9141,classification,architecture_standards,I need to review API gateway design patterns for PaymentGateway integration layer based on current guidelines.,690,semantic,1701,326,0.657760076015019,0.030868004354834076
9142,retrieval,hr_policies,Review remote work policy applicability to SecurityOps engineering teams,497,exact,509,176,0.6731680329876893,0.2874207441408369
9143,question_answering,project_knowledge,Answer questions about LegacyERP technical debt backlog [ref:9143-826756],-1,new,1738,600,0.4784605918045321,0.3965420462202769
9144,extraction,hr_policies,Investigate compensation benchmarking for DataLake technical roles for our team?,28,semantic,494,121,0.8405357503841949,0.020519430130347013
9145,question_answering,compliance,Verify GDPR data retention compliance for CustomerPortal customer records,181,exact,687,115,0.7039836822104814,0.29525869886678263
9146,classification,project_knowledge,Answer questions about DevOpsToolchain technical debt backlog,577,exact,1786,435,0.9247518654410478,0.15164936506732138
9147,classification,financial_procedures,Analyze expense approval workflow regarding DevOpsToolchain operational costs as soon as possible.,629,semantic,267,68,0.7402479654241837,0.006593991599628686
